D,d,theta,z,width,case_id,case_label,case,quantity_id,quantity_id,quantity_label,y_value,y_ratio,mu_c,mu_c_baseline,mu_ratio_to_baseline,source_file,source_status,notes
4,2,3.0,2.5,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,mu_c,mu_c,critical chemical potential,13.938390157232291,1.0,13.938390157232291,13.938390157232291,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,3.0,3.0,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,mu_c,mu_c,critical chemical potential,16.32216929000027,1.0,16.32216929000027,16.32216929000027,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,3.0,4.0,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,mu_c,mu_c,critical chemical potential,21.07878133570859,1.0,21.07878133570859,21.07878133570859,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,3.0,5.0,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,mu_c,mu_c,critical chemical potential,25.80676861985048,1.0,25.80676861985048,25.80676861985048,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,4.0,1.0,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,mu_c,mu_c,critical chemical potential,8.008110994235764,1.0,8.008110994235764,8.008110994235764,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,4.0,1.5,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,mu_c,mu_c,critical chemical potential,10.318274686111806,1.0,10.318274686111806,10.318274686111806,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,4.0,2.0,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,mu_c,mu_c,critical chemical potential,12.642157469399324,1.0,12.642157469399324,12.642157469399324,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,4.0,2.5,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,mu_c,mu_c,critical chemical potential,14.976243055417845,1.0,14.976243055417845,14.976243055417845,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,4.0,3.0,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,mu_c,mu_c,critical chemical potential,17.315797480618237,1.0,17.315797480618237,17.315797480618237,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,4.0,4.0,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,mu_c,mu_c,critical chemical potential,21.99745102544413,1.0,21.99745102544413,21.99745102544413,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,4.0,5.0,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,mu_c,mu_c,critical chemical potential,26.669188808015893,1.0,26.669188808015893,26.669188808015893,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.0,1.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,3.649645412991184,1.0,3.649645412991184,3.649645412991184,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.0,1.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,7.114968211989941,1.0,7.114968211989941,7.114968211989941,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.0,2.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,10.117994513244424,1.0,10.117994513244424,10.117994513244424,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.0,2.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,12.868591368058356,1.0,12.868591368058356,12.868591368058356,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.0,3.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,15.466901239536144,1.0,15.466901239536144,15.466901239536144,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.0,4.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,20.402472345814942,1.0,20.402472345814942,20.402472345814942,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.0,5.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,25.14603778034409,1.0,25.14603778034409,25.14603778034409,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.5,1.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,3.999999999957647,1.0,3.999999999957647,3.999999999957647,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.5,1.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,6.889349305502616,1.0,6.889349305502616,6.889349305502616,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.5,2.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,9.685183831853772,1.0,9.685183831853772,9.685183831853772,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.5,2.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,12.374969629909176,1.0,12.374969629909176,12.374969629909176,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.5,3.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,14.975492752590096,1.0,14.975492752590096,14.975492752590096,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.5,4.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,19.981425092016643,1.0,19.981425092016643,19.981425092016643,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.5,5.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,24.81376942906432,1.0,24.81376942906432,24.81376942906432,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.0,1.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,4.529004984995093,1.0,4.529004984995093,4.529004984995093,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.0,1.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,7.165173563434757,1.0,7.165173563434757,7.165173563434757,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.0,2.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,9.80064137201158,1.0,9.80064137201158,9.80064137201158,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.0,2.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,12.396767183364396,1.0,12.396767183364396,12.396767183364396,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.0,3.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,14.946235632467632,1.0,14.946235632467632,14.946235632467632,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.0,4.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,19.919187122215657,1.0,19.919187122215657,19.919187122215657,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.0,5.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,24.761080871216752,1.0,24.761080871216752,24.761080871216752,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,1.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,5.098369289639935,1.0,5.098369289639935,5.098369289639935,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,1.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,7.5999425061329555,1.0,7.5999425061329555,7.5999425061329555,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,2.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,10.12823538754985,1.0,10.12823538754985,10.12823538754985,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,2.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,12.64735452915431,1.0,12.64735452915431,12.64735452915431,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,3.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,15.144054978063116,1.0,15.144054978063116,15.144054978063116,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,4.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,20.059969964679528,1.0,20.059969964679528,20.059969964679528,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,1.5,5.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,24.882152274369822,1.0,24.882152274369822,24.882152274369822,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,2.0,1.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,5.67955107885643,1.0,5.67955107885643,5.67955107885643,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,2.0,1.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,8.101933015796016,1.0,8.101933015796016,8.101933015796016,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,2.0,2.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,10.557354062038945,1.0,10.557354062038945,10.557354062038945,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,2.0,2.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,13.017423506418908,1.0,13.017423506418908,13.017423506418908,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,2.0,3.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,15.46874431635619,1.0,15.46874431635619,15.46874431635619,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,2.0,4.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,20.32600168064785,1.0,20.32600168064785,20.32600168064785,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,2.0,5.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,25.118170699483112,1.0,25.118170699483112,25.118170699483112,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,3.0,1.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,6.847137306552946,1.0,6.847137306552946,6.847137306552946,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,3.0,1.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,9.18912109639284,1.0,9.18912109639284,9.18912109639284,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,3.0,2.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,11.55759042036227,1.0,11.55759042036227,11.55759042036227,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,3.0,2.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,13.938390157232291,1.0,13.938390157232291,13.938390157232291,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,3.0,3.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,16.32216929000027,1.0,16.32216929000027,16.32216929000027,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,3.0,4.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,21.07878133570859,1.0,21.07878133570859,21.07878133570859,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,3.0,5.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,25.80676861985048,1.0,25.80676861985048,25.80676861985048,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,4.0,1.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,8.008110994235764,1.0,8.008110994235764,8.008110994235764,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,4.0,1.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,10.318274686111806,1.0,10.318274686111806,10.318274686111806,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,4.0,2.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,12.642157469399324,1.0,12.642157469399324,12.642157469399324,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,4.0,2.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,14.976243055417845,1.0,14.976243055417845,14.976243055417845,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,4.0,3.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,17.315797480618237,1.0,17.315797480618237,17.315797480618237,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,4.0,4.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,21.99745102544413,1.0,21.99745102544413,21.99745102544413,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,4.0,5.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,mu_c,mu_c,critical chemical potential,26.669188808015893,1.0,26.669188808015893,26.669188808015893,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
4,2,0.0,1.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,3.649645412991184,1.0,3.649645412991184,3.649645412991184,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.0,1.5,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,7.114968211989941,1.0,7.114968211989941,7.114968211989941,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.0,2.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,10.117994513244424,1.0,10.117994513244424,10.117994513244424,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.0,2.5,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,12.868591368058356,1.0,12.868591368058356,12.868591368058356,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.0,3.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,15.466901239536144,1.0,15.466901239536144,15.466901239536144,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.0,4.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,20.402472345814942,1.0,20.402472345814942,20.402472345814942,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.0,5.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,25.14603778034409,1.0,25.14603778034409,25.14603778034409,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.5,1.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,3.999999999957647,1.0,3.999999999957647,3.999999999957647,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.5,1.5,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,6.889349305502616,1.0,6.889349305502616,6.889349305502616,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.5,2.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,9.685183831853772,1.0,9.685183831853772,9.685183831853772,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.5,2.5,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,12.374969629909176,1.0,12.374969629909176,12.374969629909176,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.5,3.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,14.975492752590096,1.0,14.975492752590096,14.975492752590096,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.5,4.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,19.981425092016643,1.0,19.981425092016643,19.981425092016643,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,0.5,5.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,24.81376942906432,1.0,24.81376942906432,24.81376942906432,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,1.0,1.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,4.529004984995093,1.0,4.529004984995093,4.529004984995093,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,1.0,1.5,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,7.165173563434757,1.0,7.165173563434757,7.165173563434757,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,1.0,2.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,9.80064137201158,1.0,9.80064137201158,9.80064137201158,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,1.0,2.5,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,12.396767183364396,1.0,12.396767183364396,12.396767183364396,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,1.0,3.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,14.946235632467632,1.0,14.946235632467632,14.946235632467632,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,1.0,4.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,19.919187122215657,1.0,19.919187122215657,19.919187122215657,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,1.0,5.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,24.761080871216752,1.0,24.761080871216752,24.761080871216752,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
4,2,1.5,1.0,0.05,visible_baseline,visible baseline,baseline,mu_c,mu_c,critical chemical potential,5.098369289639935,1.0,5.098369289639935,5.098369289639935,1.0,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
